Latitude,Longitude,GHI,DNI,Shading_Coefficient,Building_Orientation,Daily_Energy_Demand_kWh
22.184550766934827,-103.15365825354866,165.48670572777417,449.46294984126735,0.92336131096129,222,389.1644753227336
13.906884560255355,-118.54104201411278,839.6740533613206,231.85287772604724,0.4261545092049698,102,404.9631418418349
37.36932106048627,-81.27166224556993,735.6180044408466,251.93242321203573,0.6225295152502391,272,128.18906388840506
27.606099749584054,-109.37335923557706,173.2139025777098,332.96312232846697,0.6690378591275773,13,396.8843488434454
14.881529393791153,-63.57248493882514,176.35394267667272,65.05339833329478,0.11178501092950027,158,476.28404971535207
29.807076404450807,-62.76428537984476,987.9756206510579,291.5593741873837,0.6971836348150395,151,124.86991411952255
11.375540844608736,-65.10813658677309,436.8437161805083,208.58600524740848,0.2602323701827763,107,396.942931639461
46.372816083151285,-97.79047798467334,433.5779323602018,295.62301413343596,0.9649632857225097,187,368.85740207118323
20.351199264000677,-119.07260300826795,831.5196105317523,139.8215988644384,0.23379645497780166,300,263.10824979578985
36.50089137415928,-64.30088624473647,952.5237196454729,717.8954605549212,0.4731617113543214,97,76.06420725145924
22.46844304357644,-94.30895110096114,987.4009574405839,495.1943401655365,0.17681470127077947,130,83.6124879910343
30.802720847112433,-62.00071085737983,778.0403667330474,559.3267393583671,0.9971868266613526,292,433.5865966393915
31.868411173731186,-62.18280137464483,438.6336269778242,641.8784289555038,0.5519755092981183,170,495.56676773779117
17.394178221021082,-68.8194326719584,175.15064502880188,423.83164919679297,0.6358465155880394,182,354.2235157340395
48.783385110582344,-102.33306647582486,799.4322243346932,115.19021606556777,0.16036882964958474,38,250.68123815464466
41.00531293444458,-96.89413628388448,602.5638247622246,452.8299063639108,0.77496442335926,14,341.4081395308584
47.579957662567566,-68.93179970898859,481.79980832227864,490.1308385156593,0.28891503378602723,3,317.4781366528454
45.79309401710595,-100.98467969062334,915.7189465852624,609.0796056382475,0.9082488604966423,348,222.62551718252982
33.915999152443405,-109.83043519883445,200.07773407553623,373.74465967225956,0.28462567643380643,209,79.53176505830582
46.87496940092467,-86.59192425249898,543.3625938617732,145.6852270966728,0.27161894859729996,160,419.6808263333484
13.53970008207678,-63.83071355035314,110.21828029067716,262.8319293490433,0.1328947010632854,15,217.32508815742608
17.83931449676581,-78.23821219950162,521.7945777947136,322.31172229897635,0.5248602505989993,107,418.45353951069217
11.809091556421523,-85.7963297946381,150.6729481136536,534.437930998701,0.6083570199363548,310,163.628937359772
23.013213230530575,-114.16941037375389,206.9361246412647,478.08372850168394,0.15913777548551714,226,50.46326593053503
25.54709158757928,-83.09956639804982,205.7736220993944,317.07254442338467,0.7979748550255095,169,121.52222747454043
20.853961270955836,-60.596768993744206,684.2892719044572,789.8864365947347,0.5079599512732249,33,260.842737545863
43.14950036607718,-111.59495908580855,771.440391338881,504.33111451766536,0.5719512423948221,250,474.93663573102344
24.270133067743572,-88.9002208581758,625.0318885874436,227.92009380199585,0.4966864722444053,246,95.98712886217353
21.23738038749523,-67.35761568432267,965.9552936270877,126.3368544653028,0.4606867547877934,268,434.3943985077047
31.70784332632994,-75.55388293474773,437.38352157133363,164.644354388249,0.6036762981773961,140,287.16084329533794
15.636968998990506,-78.17905554028391,357.14087765367464,234.4682962883811,0.23971622133764126,273,421.66434460995345
42.08787923016159,-77.85095496077344,881.7392153705142,170.51102994466675,0.263735317445744,95,184.2684939454967
12.982025747190832,-98.4305309268147,301.2362546675074,189.92526803847932,0.8756070589121656,226,427.9762241026123
49.47547746402069,-102.3844893441304,966.9002854965502,263.82137652038534,0.9515039159202695,38,397.770251007562
40.889790771866295,-71.43833067128918,110.9390272208347,180.03019647106612,0.43597838465177763,301,153.52415736414525
17.948627261366894,-71.39319631924916,972.8909440368751,722.5740684698188,0.3436702058291984,28,109.10080688422013
10.220884684944096,-67.97566088519378,138.8439207555185,110.17530924623165,0.6795995889151142,317,440.6244451395318
42.618457138193364,-65.20556684661173,902.028802328264,443.383542177691,0.46786075398828675,244,483.45649404805937
38.274293753904686,-89.31945606834373,574.9309981776698,357.7976202422461,0.12284772009431039,235,64.0860411863823
39.160286721639494,-89.90902231876802,993.6683165073703,786.7839626814548,0.24053733762957133,184,379.0715301381585
40.85081386743783,-72.10228926199349,166.41690826185896,134.02917662603926,0.7443750059626578,271,459.28602992651827
12.961786069363615,-81.00216415333409,598.4688559611886,348.39169928430624,0.6930315477191362,235,435.8120414416244
24.338629141770905,-77.88198736453779,972.3722820571891,777.1028249565267,0.12438639325313515,238,484.0342125215938
14.634762381005189,-72.25243983383393,570.7880597531339,699.1303444204852,0.2997749457396545,265,392.0423352971437
44.52413703502374,-66.59967949094602,666.4587743217363,662.80405321196,0.30796731692926427,358,249.0344430714096
34.93192507310232,-99.72029058890786,726.1738200861555,243.42712028370488,0.7047034692388555,339,190.3783957228087
23.235920994105967,-97.46502284160336,509.0869582909959,178.16569054254936,0.11773948397892775,64,194.33423319715735
12.542334011440946,-114.36108360954786,664.8022720756571,551.4824149433232,0.19369772378611647,176,375.9902026763526
22.439292868626488,-85.30319154022956,625.8828807307902,747.0319918456894,0.8199244768358704,2,385.6266554139339
23.007332881069882,-117.84346357219547,911.0422094418901,467.5721697604473,0.2606901958489003,141,140.16161459692069
39.18424713352256,-92.0641189120524,140.90174230731208,478.7095171024249,0.6874714970666872,157,440.65526607073895
35.502298854208526,-87.4413219175454,352.8668706330073,259.9843202452131,0.31436450294205387,323,371.71581809101144
45.48850970305306,-102.80752487230293,955.3703356689028,627.1196998939527,0.18949725348341065,145,303.2376288545222
28.888597006477973,-84.55000436585935,901.2374055018247,190.28281141814253,0.3188549718995087,292,262.18960704613073
14.783769837532068,-118.16998500365703,510.0910775071416,292.75942730318275,0.7500402386700933,152,294.45476260548116
38.5297914889198,-117.75910867504713,658.1193380213831,369.0773289623126,0.8701268212956572,192,121.66058222566902
40.4314019446759,-70.6439663604205,349.6430646830194,430.70778401334127,0.8471978781102925,72,141.66556217432338
32.45108790277985,-98.38856151532423,269.30904375138516,231.80729931131017,0.45746517665660935,304,91.02402068278626
40.83868719818244,-112.37636924088692,517.328564445984,136.12761855440266,0.7012766229135815,343,119.14611717250071
29.75182385457563,-88.66540439671174,418.01700522344754,507.96503183122445,0.28448586587423885,139,254.1621355723772
30.909313175279763,-73.80038681408335,625.2905006657849,266.4729149301918,0.36383295723491194,186,288.65947717771525
27.101640734341984,-107.0507383501894,169.96117326848633,485.9286660669592,0.9067022366690077,292,58.03785161524372
11.016765069763807,-82.62657145085998,976.9553268995498,165.77203645565174,0.11170173115966243,60,408.55902253881237
14.315657079732178,-114.87915210037391,987.5896700316426,410.85507639111313,0.17695767776902127,197,182.37558800456506
11.25716742746937,-116.89909672988354,728.3455426177707,449.4420744136894,0.2870976296314246,294,460.32621573195996
35.45641645055122,-88.11872210591112,582.4867297097084,88.86765261682018,0.12387898348643775,318,485.38006862619994
22.574239243053068,-87.56189270339361,378.57485465769497,302.45320864544044,0.26329189158081756,301,133.45649360449445
30.342827646588113,-81.7542059101076,832.4155177362538,150.8110077042307,0.624737404872723,343,257.9437808445473
46.30265895704372,-76.4345199766403,716.2580552984914,97.5312278545758,0.4792820955332482,10,50.55432582489165
19.971689165955,-61.44887523224792,246.35524541040218,792.470174292459,0.9034045399692774,61,319.2472693050921
26.415316921425188,-89.02197910192828,919.8344660444582,291.7653837310422,0.8356992055645968,332,323.287901718202
40.22204554172195,-100.62261162352524,840.2835186308521,657.4058343909761,0.40763561652808844,225,161.39298002151884
19.1519266196649,-72.28882831387779,954.8199219627317,240.9804910728229,0.33348109008816323,152,301.28570266243906
13.079196393151719,-103.75006492427555,753.147557549524,561.127041667947,0.4417231673505402,198,151.49306409968096
21.590058116550722,-93.66171475766183,652.0736763422109,620.170894917265,0.631265448263327,51,122.37146108518553
16.448851490160177,-115.29261711946404,476.418732661557,496.7290554558832,0.34125727674058864,259,343.1837600610191
47.18790609370292,-118.47895539507255,939.4556350186119,403.68214141261876,0.6617340170642206,58,196.6664587784337
42.32481518257668,-62.2410951193245,879.4575005503675,358.8806856104514,0.46847048697211635,71,315.6187724985301
35.33615026041694,-69.84119276926765,140.69680309557046,311.65119990724645,0.5968424627667822,147,244.96103703724503
44.85842360750871,-78.24154763437812,123.73027704752681,747.1468581858694,0.492513876221785,348,492.9581333313068
42.14688307596458,-95.46282333514381,438.8170301902446,672.9645558407968,0.3650191835877259,62,117.3112892004046
17.462802355441433,-109.60234079574926,829.4979977036496,773.7701829998845,0.953607976265941,309,259.06936848611457
45.70235993959911,-110.61377743973483,988.54851638345,143.22291761415855,0.7872452147437847,242,356.20548186169634
31.573689676626028,-104.98542611012428,235.37520199317535,598.1506064027332,0.2261018581898073,329,227.9952877459859
42.2976062065625,-87.04640011763277,634.7176438169216,753.7553426157784,0.8816211783081215,106,488.61493334181046
45.84365199693973,-77.12424463799627,442.80177096791937,185.9247996242451,0.5386880784245623,225,374.8494325671208
22.720138998874553,-80.38815739693612,972.9229580331429,99.87220052508312,0.9050970042046823,312,345.6427359040219
14.40207698110707,-103.20396618324344,857.9070308221378,605.8404869675443,0.8198697303525837,217,390.6766704250505
19.117406501677667,-62.70808316020835,854.495834240024,480.85483488493395,0.48269215402231014,240,478.69188711742265
27.08431154505025,-75.7261849982539,521.8238438154733,681.3715825687041,0.12022237748810566,258,458.51839384308806
42.72059063689972,-86.73875684931596,473.33755210389864,154.82928246971713,0.3418096234464515,261,375.9283886568854
44.429223330253734,-83.29675522593887,346.0663647376356,646.4504838949176,0.5874707931947802,4,387.1227375955774
10.278085221247629,-94.8239962543326,150.7379469858344,201.2204900358084,0.6701303978435326,260,115.66493331581546
30.42989210310263,-105.13614062993055,878.2501386295479,172.7419571492784,0.3320989168898821,53,96.25658202169956
26.69644012595116,-98.64163928092431,831.6109082170698,173.1993484482447,0.22542046666554172,46,306.90702582987393
18.88431241882921,-74.52923337213785,999.7459059575175,660.9310401735365,0.8514372131193692,214,58.265436623243
14.794614693347313,-119.13639068221465,996.9731533665148,548.89791552215,0.9859619626331969,176,267.06037169821616
23.504606856145116,-113.03564156958502,599.8885350423648,442.2990685768395,0.5731211640724173,8,144.6573109634909
47.71638815650077,-117.23984147869484,792.0886736624594,319.12286309262686,0.2545113572634732,98,205.7074554401778
22.928117280830207,-117.5562718608618,950.2891568941852,707.9004056098312,0.34507659386743206,19,399.11213110683025
30.751624869734645,-68.67236495933957,864.6826516096703,344.33383056697653,0.11655160889272007,240,473.5568769045739
38.12075835580711,-77.78052843719857,322.6132915688779,662.4495796036828,0.9228689259044491,60,82.58732246585367
24.54518409517176,-91.54957025476048,505.48972177908416,379.3511814276638,0.20597597460112704,177,290.4089926894003
48.87128330883843,-114.12995036093992,216.24347363634547,332.7083220686807,0.6188648279628282,337,447.14006861882
48.497891797684446,-90.50304749299006,958.6459245328501,397.0098392522048,0.3466496986184854,61,87.12884049818958
20.071291833014566,-91.59169375316606,645.557171005792,276.03340562310655,0.5987602022642141,144,421.03132110357524
29.88994023569542,-109.60788780539909,305.77852495311646,610.7070351321884,0.6862783495166778,215,211.01060791772213
22.035132392670786,-93.96890104572162,704.5306159652711,427.04029256935934,0.8467676233364815,2,194.94261599870092
21.393619775098706,-96.08971593615759,656.3154164121063,224.159521360113,0.2857791445845429,159,489.8598738416536
11.475477894181312,-83.04899411686702,422.3464462295565,724.6809299559263,0.10989624579263244,226,140.38659043803239
34.382573359195874,-81.89438094794137,202.2018329796661,337.91841602990854,0.22319706706192655,268,361.9372733702064
30.10716092915446,-117.28175941367734,704.4158760335197,457.66464583549146,0.9100167776632946,119,419.6483276044399
12.059150049999573,-97.52324312241173,568.276930813414,729.8540832234102,0.8865010698062638,88,68.53257287567226
21.14585856946446,-82.44840505714582,795.0865525620754,518.1784969354941,0.6376717919532775,328,351.6734562594855
46.33063543866615,-89.81182448519473,568.1471510007941,137.67353053127306,0.640465174390288,67,478.1974884598971
19.582475626678896,-68.61060952870066,866.9633502866861,754.8740927101063,0.6985330070916299,356,105.89898502762671
15.795794883648924,-80.47838210286329,596.716154897037,520.7810398035633,0.2578341507611046,97,453.2995862082672
29.57811041110252,-110.22393437511423,604.8441743818477,301.1792109928146,0.9229707513324638,266,317.64948681962125
49.42601816442403,-115.76587515597421,888.9882423925105,154.45405449754043,0.47689347240286584,104,327.4720618381133
19.682210860460017,-81.45484330762106,463.1345795911573,645.518891952722,0.44482467542454773,322,325.8248786895227
36.885421896235144,-118.40932136750268,220.61370560557665,515.0545669463852,0.5670259347545538,122,184.47614885179124
40.4647846131487,-84.8534651235922,125.90440868200508,450.09581898224116,0.14226937009754956,28,470.84081688475686
19.50550175969599,-63.586185514502546,779.6235301062571,720.4194372882182,0.24965503188047147,136,476.3077081839674
39.12865394447438,-85.47154932744726,658.2785962181182,641.447908418398,0.7642302547837334,194,331.38709709627653
24.711325308770128,-96.70980442760869,733.6717912893013,163.75615979956336,0.1745188011326138,225,402.5402266737266
35.29223322374318,-81.40270689345881,291.66774535801966,283.79155084666115,0.6428368985197493,331,325.5160936465211
35.34118843043579,-92.50482657050901,222.7343280280928,236.36685486084932,0.32081419871318884,169,267.9793014083183
31.43098736299034,-87.2629926410439,113.09019910109373,607.9597194295077,0.45036605263777896,8,347.36905323466283
13.611590802176332,-63.51211147340849,415.52880292593727,75.14932605183454,0.35982436309362986,39,298.8506536663813
43.41209982356952,-96.83384173195354,630.9259181691698,477.4172636534874,0.42010544481845424,24,318.8641381843685
22.83120259886943,-62.328566170565146,453.0196405897591,621.8440143055179,0.7471413146658209,260,402.7246490384879
17.46074041599417,-65.67896148263617,493.72742982135617,707.5742275713121,0.3674095440608576,225,266.4067241520432
11.631005662190557,-108.25253191264221,913.7428250443736,306.5613115369306,0.6097641762672075,123,68.33934774161274
33.63571772752967,-115.83832194749007,413.4299203209703,665.9429785040096,0.5284453619791897,37,123.79976644527376
37.1025744736913,-113.9533199173544,562.5905402438298,132.97380271640543,0.6973040488263833,327,247.37324742029227
10.663513157114245,-118.90669046090701,805.2877114670288,684.8392188008886,0.9431467653922821,250,376.17195194332623
30.48372233197124,-114.3334223546443,456.88850408914317,145.61649674898683,0.7593148874892253,175,316.97539173958046
19.059831007917516,-79.01959359501859,659.8780302050861,347.96546792027544,0.2934463407316811,89,342.63238364305425
35.806911616377995,-115.72868109238627,876.1273378720707,647.9715243346652,0.12806482155515622,36,265.67551785932926
16.97465716019966,-100.86146218237432,954.5685612918779,162.43807051158035,0.3360376398698426,315,327.0839098740093
37.63750952409864,-69.30748134183273,232.36613283613414,221.9385464244811,0.6355701376302293,175,198.05784701659798
25.469413852021496,-118.60368385585045,933.9288626453449,591.6894262947997,0.14628323213582534,283,261.5821667134993
47.46919954946938,-71.13189104466386,542.9046637715844,590.0274024095557,0.5467296224811127,80,384.92557951773
15.50083776583973,-103.088713513596,332.41994946906254,530.860724663973,0.6371585640252003,113,442.32475053790455
23.642654042010342,-112.91011034270062,513.2221806144352,570.461333350325,0.4008195017352647,39,245.144900280375
14.538940849623563,-78.19577007815096,982.0293177569293,457.04333251069716,0.7938209833712397,300,69.64774596831253
46.98774473114251,-82.26342919320696,543.3562845935826,238.84929418021457,0.1959384278203946,223,122.75264486606119
45.09357413523924,-67.35167918837682,395.8764492587574,309.2719951279396,0.1676240035622279,317,59.38751268119215
20.317665108606224,-75.89573737176686,670.0607688850532,186.19828760106924,0.7553698805832431,348,343.96835865679856
36.39936184136716,-71.79114417690909,316.1310569003738,731.3379210002213,0.5459421845855786,114,199.54158140979902
42.688888008048636,-103.0779256457216,168.27699529779753,487.54384607459036,0.7195621567849624,185,294.1153860737154
32.2080324639785,-109.35362737321663,215.9917497195843,350.63856257272994,0.4913446047433716,322,271.9745810527098
31.18602313424026,-74.9631149015485,215.2412550619952,396.5043527330995,0.32176182991519614,55,86.68692029859201
19.67409163601807,-71.58991564396416,236.71242416106492,760.4625047088615,0.8371920859067797,39,231.46761250572433
13.72411071223597,-60.5696914799596,224.9444553844691,165.01355233706016,0.8194742910720814,353,149.25250621504546
45.88863031813307,-95.24293938531441,676.7872703228932,489.6723740125979,0.7252268237689841,39,238.2799049004437
46.016722286533216,-97.67891485243301,263.69207595923035,429.4165091633495,0.34493062350696646,346,141.6102261540092
35.32405829093072,-73.41522235548018,411.1005549914769,508.59067657598587,0.6312076001821784,236,428.20358282462007
23.561191641948028,-99.55178758481892,907.1095689154106,63.58263786563038,0.4248765072460241,288,128.38700146021415
23.968382984506434,-64.15456046378611,526.5654762365851,704.0929317081136,0.18242386599397076,261,482.35124816913964
39.038227154809576,-68.4952348894193,700.8019646689245,749.0887118627093,0.9255822179160185,215,237.15831476612337
45.884410398103086,-94.2603583574989,255.08788408146685,473.8498876919067,0.22313676782706526,146,430.8103814085722
45.48345697060469,-74.94773593251016,273.06011692780373,572.4881179076692,0.9552136184387222,335,332.9441681926753
41.19502183430495,-74.72742755491906,136.78175463983098,741.8745358829717,0.5014051956621601,167,380.9076343995887
